generic_name,generic_name_lower,source_ingredient,ingredient_id,is_combination,nafdac_url
Methotrexate,methotrexate,Methotrexate,96,False,https://greenbook.nafdac.gov.ng/ingredient/products/96
Methoxsalen,methoxsalen,Methoxsalen,1506,False,https://greenbook.nafdac.gov.ng/ingredient/products/1506
Methoxy polyethylene glycol-epoetin beta,methoxy polyethylene glycol-epoetin beta,Methoxy polyethylene glycol-epoetin beta,1327,False,https://greenbook.nafdac.gov.ng/ingredient/products/1327
METHYIROAANLINIUM CHLORIDE,methyiroaanlinium chloride,METHYIROAANLINIUM CHLORIDE,2303,False,https://greenbook.nafdac.gov.ng/ingredient/products/2303
Methyl nicotinate,methyl nicotinate,Methyl salicylate; Ethyl salicylate; 2-Hydroxyethyl salicylate; Methyl nicotinate,1338,True,https://greenbook.nafdac.gov.ng/ingredient/products/1338
Methyl Paraben,methyl paraben,Lidocain Hydrochloride; Adrenaline; Methyl Paraben; Water for injection,1845,True,https://greenbook.nafdac.gov.ng/ingredient/products/1845
Methyl Salicyclate,methyl salicyclate,Methanol; Oleum Lini; Methyl Salicyclate; Aceclofenac,1844,True,https://greenbook.nafdac.gov.ng/ingredient/products/1844
Methyl Salicylate,methyl salicylate,Aceclofenac; Methyl Salicylate; Capsaicin; Linseed Oil,1864,True,https://greenbook.nafdac.gov.ng/ingredient/products/1864
Methylated Spirit,methylated spirit,Methylated Spirit,2360,False,https://greenbook.nafdac.gov.ng/ingredient/products/2360
Methylcellulose,methylcellulose,Methylcellulose,1497,False,https://greenbook.nafdac.gov.ng/ingredient/products/1497
Methylcobalamin,methylcobalamin,Gabapentin; Methylcobalamin,36,True,https://greenbook.nafdac.gov.ng/ingredient/products/36
Methylcobalamine,methylcobalamine,Methylcobalamine; Alpha Lipoic Acid; Inositol; Folic Acid; Chromium Polynicotinate; Selenomethionine; Zinc Monomethionine,1993,True,https://greenbook.nafdac.gov.ng/ingredient/products/1993
Methyldopa,methyldopa,Methyldopa,248,False,https://greenbook.nafdac.gov.ng/ingredient/products/248
Methylergometrine,methylergometrine,Methylergometrine,1004,False,https://greenbook.nafdac.gov.ng/ingredient/products/1004
Methyloestradiol,methyloestradiol,Methyloestradiol; Methyloestrenolone,684,True,https://greenbook.nafdac.gov.ng/ingredient/products/684
Methyloestrenolone,methyloestrenolone,Methyloestradiol; Methyloestrenolone,684,True,https://greenbook.nafdac.gov.ng/ingredient/products/684
Methylphenidate,methylphenidate,Methylphenidate Hydrochloride,62,False,https://greenbook.nafdac.gov.ng/ingredient/products/62
Methylprednisolone,methylprednisolone,Methylprednisolone,644,False,https://greenbook.nafdac.gov.ng/ingredient/products/644
Methylprednisolone  succinate,methylprednisolone  succinate,Methylprednisolone sodium succinate,1538,False,https://greenbook.nafdac.gov.ng/ingredient/products/1538
Methylrosanilinium Chloride,methylrosanilinium chloride,Methylrosanilinium Chloride,832,False,https://greenbook.nafdac.gov.ng/ingredient/products/832
Methylsalicyclate,methylsalicyclate,Diclofenac Diethylammonium; Linseed Oil; Methylsalicyclate; Menthol,1917,True,https://greenbook.nafdac.gov.ng/ingredient/products/1917
Methylsalicylate,methylsalicylate,Diclofenac Diethylamine; Linseed Oil; Methylsalicylate; Racementhol,1645,True,https://greenbook.nafdac.gov.ng/ingredient/products/1645
Methylsulfonylmethane,methylsulfonylmethane,Glucosamine hydrochloride; Chondroitin sulfate; Hyaluronic acid; Calcium fructoborate; Methylsulfonylmethane (MSM),1931,True,https://greenbook.nafdac.gov.ng/ingredient/products/1931
Methylthioninium chloride,methylthioninium chloride,Methylthioninium chloride,966,False,https://greenbook.nafdac.gov.ng/ingredient/products/966
Metoclopramide,metoclopramide,Metoclopramide Hydrochloride,58,False,https://greenbook.nafdac.gov.ng/ingredient/products/58
Metolazone,metolazone,Metolazone,231,False,https://greenbook.nafdac.gov.ng/ingredient/products/231
Metoprolol,metoprolol,Metoprolol,242,False,https://greenbook.nafdac.gov.ng/ingredient/products/242
Metronidazole,metronidazole,Diloxanide; Metronidazole,555,True,https://greenbook.nafdac.gov.ng/ingredient/products/555
Metylcobalamin,metylcobalamin,Pyridoxine Hydrochloride; Metylcobalamin; Alpha Lipoic Acid; Benfotiamine; Inositol,2030,True,https://greenbook.nafdac.gov.ng/ingredient/products/2030
Metyrapone,metyrapone,Metyrapone,982,False,https://greenbook.nafdac.gov.ng/ingredient/products/982
Miconazole,miconazole,Beclometasone; Miconazole; Neomycin,1114,True,https://greenbook.nafdac.gov.ng/ingredient/products/1114
MICONAZOLE NITRATE,miconazole nitrate,"CLOBETASOL PROPIONATE, GENTAMICIN SULPHATE, MICONAZOLE NITRATE",2336,True,https://greenbook.nafdac.gov.ng/ingredient/products/2336
Midazolam,midazolam,Midazolam (Midazolam Hydrochloride),138,False,https://greenbook.nafdac.gov.ng/ingredient/products/138
Mifepristone,mifepristone,Mifepristone,666,False,https://greenbook.nafdac.gov.ng/ingredient/products/666
Mineral Oil,mineral oil,Precipitated Sulfur; Mineral Oil; White Ointment,1683,True,https://greenbook.nafdac.gov.ng/ingredient/products/1683
Minerals,minerals,Amino acids; Vitamins; Minerals; Dextrose,2233,True,https://greenbook.nafdac.gov.ng/ingredient/products/2233
Minoxidil,minoxidil,Minoxidil,898,False,https://greenbook.nafdac.gov.ng/ingredient/products/898
Mirtazapine,mirtazapine,Mirtazapine,1943,False,https://greenbook.nafdac.gov.ng/ingredient/products/1943
Misoprostol,misoprostol,Diclofenac Sodium; Misoprostol,79,True,https://greenbook.nafdac.gov.ng/ingredient/products/79
Mitoxantrone,mitoxantrone,Mitoxantrone,1478,False,https://greenbook.nafdac.gov.ng/ingredient/products/1478
Mob Caps,mob caps,Mob Caps,2155,False,https://greenbook.nafdac.gov.ng/ingredient/products/2155
Molybdenum,molybdenum,Vit A; Biotin; Vit B1; Vit B2; Vit B6; Vit B12; Vit C; Vit D; Vit E; Folic acid; Vit K; Niacin; Pantothenic acid; Calcium; Magnesium; Chloride; Chromium; Iron; Iodine; Potassium; Copper; Manganese; Sodium; Molybdenum; Phosphorus; Selenium; Zinc,1450,True,https://greenbook.nafdac.gov.ng/ingredient/products/1450
Mometasone furoate,mometasone furoate,Mometasone furoate,1179,False,https://greenbook.nafdac.gov.ng/ingredient/products/1179
Monobasic,monobasic,Monobasic Sodium Phosphate; Dibasic Sodium Phosphate,1254,True,https://greenbook.nafdac.gov.ng/ingredient/products/1254
Monoclonal Anti Rho-D Immunoglobulin,monoclonal anti rho-d immunoglobulin,Monoclonal Anti Rho-D Immunoglobulin,2086,False,https://greenbook.nafdac.gov.ng/ingredient/products/2086
Monosodium,monosodium,Sodium Hyaluronate; DI Sodium Hydrogen Phosphate Dihydrate; Monosodium Phosphate Monohydrate; Sodium Chloride,1697,True,https://greenbook.nafdac.gov.ng/ingredient/products/1697
monovalent),monovalent),"Rotavirus vaccine (live, oral, monovalent)",938,True,https://greenbook.nafdac.gov.ng/ingredient/products/938
Montelukast,montelukast,Montelukast (Montelukast Sodium),396,False,https://greenbook.nafdac.gov.ng/ingredient/products/396
Morphine,morphine,Morphine,53,False,https://greenbook.nafdac.gov.ng/ingredient/products/53
Moxifloxacin,moxifloxacin,Dexamethasone; Moxifloxacin,759,True,https://greenbook.nafdac.gov.ng/ingredient/products/759
Moxifloxacin Opthalmic Solution,moxifloxacin opthalmic solution,Moxifloxacin Opthalmic Solution,2136,False,https://greenbook.nafdac.gov.ng/ingredient/products/2136
Mucus Extractor,mucus extractor,Mucus Extractor,2018,False,https://greenbook.nafdac.gov.ng/ingredient/products/2018
Mumps,mumps,"Measles, Mumps, and Rubella (MMR) vaccine, Live",928,True,https://greenbook.nafdac.gov.ng/ingredient/products/928
Mupirocin,mupirocin,Mupirocin,834,False,https://greenbook.nafdac.gov.ng/ingredient/products/834
Mycophenolate,mycophenolate,Mycophenolate Sodium,1323,False,https://greenbook.nafdac.gov.ng/ingredient/products/1323
Mycophenolate Mofetil,mycophenolate mofetil,Mycophenolate Mofetil,737,False,https://greenbook.nafdac.gov.ng/ingredient/products/737
MYCOPHENOLIC ACID,mycophenolic acid,MYCOPHENOLIC ACID,2337,False,https://greenbook.nafdac.gov.ng/ingredient/products/2337
Mycoplasma gallisepticum vaccine,mycoplasma gallisepticum vaccine,"Mycoplasma gallisepticum vaccine, Inactivated",1764,True,https://greenbook.nafdac.gov.ng/ingredient/products/1764
Myrrh tincture,myrrh tincture,Menthol; Peppermint oil; Myrrh tincture,1019,True,https://greenbook.nafdac.gov.ng/ingredient/products/1019
N-Acetyl Cysteine,n-acetyl cysteine,Inositol; N-Acetyl Cysteine; Vitamin A; Co Enzyme Q10,1835,True,https://greenbook.nafdac.gov.ng/ingredient/products/1835
Nalidixic acid,nalidixic acid,Nalidixic acid,1192,False,https://greenbook.nafdac.gov.ng/ingredient/products/1192
Naloxone,naloxone,Naloxone,148,False,https://greenbook.nafdac.gov.ng/ingredient/products/148
Naltrexone,naltrexone,Naltrexone,1516,False,https://greenbook.nafdac.gov.ng/ingredient/products/1516
Naphazoline,naphazoline,Antazoline; Naphazoline,767,True,https://greenbook.nafdac.gov.ng/ingredient/products/767
Nappy  Pants,nappy  pants,Nappy (Diaper) Pants,1985,False,https://greenbook.nafdac.gov.ng/ingredient/products/1985
Naproxen,naproxen,Naproxen,88,False,https://greenbook.nafdac.gov.ng/ingredient/products/88
Natamycin,natamycin,Natamycin,1349,False,https://greenbook.nafdac.gov.ng/ingredient/products/1349
Nateglinide,nateglinide,Nateglinide,1235,False,https://greenbook.nafdac.gov.ng/ingredient/products/1235
Nauclea latifolia,nauclea latifolia,Allium sativum; Xylopia aromatica; Tetraplura tetraptera; Ficu carica; Sterculia urens; Caramel; Nauclea latifolia,1877,True,https://greenbook.nafdac.gov.ng/ingredient/products/1877
Nebivolol,nebivolol,Nebivolol,243,False,https://greenbook.nafdac.gov.ng/ingredient/products/243
Nebuliser Mask,nebuliser mask,Nebuliser Mask,2121,False,https://greenbook.nafdac.gov.ng/ingredient/products/2121
Needles,needles,Needles,2125,False,https://greenbook.nafdac.gov.ng/ingredient/products/2125
Nefopam,nefopam,Nefopam Hydrochloride,1207,False,https://greenbook.nafdac.gov.ng/ingredient/products/1207
Nelfinavir,nelfinavir,Nelfinavir,598,False,https://greenbook.nafdac.gov.ng/ingredient/products/598
Neomycin,neomycin,Beclometasone; Clotrimazole; Neomycin,1302,True,https://greenbook.nafdac.gov.ng/ingredient/products/1302
Neomycin Sulphate,neomycin sulphate,Clobetasol Propionate; Neomycin Sulphate,2273,True,https://greenbook.nafdac.gov.ng/ingredient/products/2273
Neostigmine,neostigmine,Neostigmine,111,False,https://greenbook.nafdac.gov.ng/ingredient/products/111
Nepafenac,nepafenac,Nepafenac,803,False,https://greenbook.nafdac.gov.ng/ingredient/products/803
Nevirapine,nevirapine,Lamivudine; Nevirapine; Stavudine,605,True,https://greenbook.nafdac.gov.ng/ingredient/products/605
Newcasltle Disease Vaccine,newcasltle disease vaccine,"Newcasltle Disease Vaccine, R2B Strain, Living",1793,True,https://greenbook.nafdac.gov.ng/ingredient/products/1793
Newcastle disease  vaccine,newcastle disease  vaccine,"Newcastle disease (Ranikhet disease) vaccine, Inactivated",2230,True,https://greenbook.nafdac.gov.ng/ingredient/products/2230
Niacin,niacin,L-Lysine; Vitamin A; Vitamin B1; Vitamin B2; Vitamin B6; Vitamin B12; Vitamin C; Vitamin D3; Vitamin E; Biotin; Folic acid; Niacin; Pantothenic acid; Iodine; Iron; Magnesium; Manganese; Zinc,1449,True,https://greenbook.nafdac.gov.ng/ingredient/products/1449
Niacinamide,niacinamide,Ferric Ammonium Citrate; Protein Hydrolysate; Folic Acid; L-Lysine HCl; Pyridoxine HCl; Niacinamide; Cyanocobalamin; D-Panthenol; Zinc,2201,True,https://greenbook.nafdac.gov.ng/ingredient/products/2201
Niclosamide,niclosamide,Niclosamide,572,False,https://greenbook.nafdac.gov.ng/ingredient/products/572
Nicorandil,nicorandil,Nicorandil,293,False,https://greenbook.nafdac.gov.ng/ingredient/products/293
Nicotiana tabacum,nicotiana tabacum,Colocynthis Citrullus; Citrus aurantifolia; Curculigo pilos; Nicotiana tabacum; Adenopus breviflorus,1886,True,https://greenbook.nafdac.gov.ng/ingredient/products/1886
Nicotinamde,nicotinamde,Ginseng Extract; Ferrous Fumarate; Vitamin A; Vitamin B1; Vitamin B2; Vitamin B6; Vitamin B12; Vitamin C; Folic Acid; Nicotinamde; Calcium Pantothenate; Zinc Sulphate,1735,True,https://greenbook.nafdac.gov.ng/ingredient/products/1735
Nicotinamide,nicotinamide,Cod liver oil; Vit B1; Vit B2; Vit B6; Nicotinamide,1437,True,https://greenbook.nafdac.gov.ng/ingredient/products/1437
Nicotinib,nicotinib,Nicotinib,1624,False,https://greenbook.nafdac.gov.ng/ingredient/products/1624
Nifedipine,nifedipine,Nifedipine,284,False,https://greenbook.nafdac.gov.ng/ingredient/products/284
Nifurtimox,nifurtimox,Nifurtimox,568,False,https://greenbook.nafdac.gov.ng/ingredient/products/568
nil,nil,nil,2291,False,https://greenbook.nafdac.gov.ng/ingredient/products/2291
Nilotinib,nilotinib,Nilotinib,1913,False,https://greenbook.nafdac.gov.ng/ingredient/products/1913
Nimesulide,nimesulide,Nimesulide,90,False,https://greenbook.nafdac.gov.ng/ingredient/products/90
Nimodipine,nimodipine,Nimodipine,1482,False,https://greenbook.nafdac.gov.ng/ingredient/products/1482
Nitazoxanide,nitazoxanide,Nitazoxanide,556,False,https://greenbook.nafdac.gov.ng/ingredient/products/556
Nitrazepam,nitrazepam,Nitrazepam,7,False,https://greenbook.nafdac.gov.ng/ingredient/products/7
nitrite,nitrite,Sodium nitrite,967,False,https://greenbook.nafdac.gov.ng/ingredient/products/967
Nitrofurantoin,nitrofurantoin,Nitrofurantoin,486,False,https://greenbook.nafdac.gov.ng/ingredient/products/486
nitroprusside,nitroprusside,Sodium nitroprusside,246,False,https://greenbook.nafdac.gov.ng/ingredient/products/246
Nitrous oxide,nitrous oxide,Nitrous oxide,135,False,https://greenbook.nafdac.gov.ng/ingredient/products/135
Norepinephrine,norepinephrine,Norepinephrine (Norepinephrine Tartrate),1379,False,https://greenbook.nafdac.gov.ng/ingredient/products/1379
Norethisterone,norethisterone,Norethisterone,652,False,https://greenbook.nafdac.gov.ng/ingredient/products/652
Norethisterone enantate,norethisterone enantate,Norethisterone enantate,687,False,https://greenbook.nafdac.gov.ng/ingredient/products/687
Norfloxacin,norfloxacin,Norfloxacin,760,False,https://greenbook.nafdac.gov.ng/ingredient/products/760
Norgestrel,norgestrel,Ethinylestradiol; Norgestrel; Ferrous fumarate,681,True,https://greenbook.nafdac.gov.ng/ingredient/products/681
Nortriptyline,nortriptyline,Gabapentin; Nortriptyline,1364,True,https://greenbook.nafdac.gov.ng/ingredient/products/1364
Nutmeg Oil,nutmeg oil,Menthol; Turpentine Oil; Camphor; Eucalyptus Oil; Thymol; Nutmeg Oil,1402,True,https://greenbook.nafdac.gov.ng/ingredient/products/1402
Nystatin,nystatin,Clobetasol; Nystatin; Neomycin (Neomycin Sulfate),1281,True,https://greenbook.nafdac.gov.ng/ingredient/products/1281
Ocrelizumab,ocrelizumab,Ocrelizumab,1762,False,https://greenbook.nafdac.gov.ng/ingredient/products/1762
Octreotide,octreotide,Octreotide,1201,False,https://greenbook.nafdac.gov.ng/ingredient/products/1201
Ofloxacin,ofloxacin,Dexamethasone; Ofloxacin,774,True,https://greenbook.nafdac.gov.ng/ingredient/products/774
Ointment base,ointment base,Methyl Salicylate; Menthol; Camphor oil; Oleoresin capsicum; Ointment base,1894,True,https://greenbook.nafdac.gov.ng/ingredient/products/1894
Olanzapine,olanzapine,Olanzapine,14,False,https://greenbook.nafdac.gov.ng/ingredient/products/14
Olaparib,olaparib,Olaparib,2317,False,https://greenbook.nafdac.gov.ng/ingredient/products/2317
Oleic acid,oleic acid,Ammonium bicarb.; Ammonium chloride; Ammonium soln; Oleic acid; Turpentine oil,1138,True,https://greenbook.nafdac.gov.ng/ingredient/products/1138
Oleoresin capsicum,oleoresin capsicum,Methyl Salicylate; Menthol; Camphor oil; Oleoresin capsicum; Ointment base,1894,True,https://greenbook.nafdac.gov.ng/ingredient/products/1894
Oleum Anisi,oleum anisi,Pulvis Glycyrrhiza; Menthol; Eucalyptus Oil; Kreostum; Oleum Menthe Piperitae; Oleum Anisi; Liquid Tolu; Capsicum Tincture,2045,True,https://greenbook.nafdac.gov.ng/ingredient/products/2045
Oleum Lini,oleum lini,Diclofenac Sodium; Oleum Lini; Methyl Salicylate; Menthol; Benzyl alcohol,2061,True,https://greenbook.nafdac.gov.ng/ingredient/products/2061
Oleum Menthe Piperitae,oleum menthe piperitae,Pulvis Glycyrrhiza; Menthol; Eucalyptus Oil; Kreostum; Oleum Menthe Piperitae; Oleum Anisi; Liquid Tolu; Capsicum Tincture,2045,True,https://greenbook.nafdac.gov.ng/ingredient/products/2045
Olmesartan Medoxomil,olmesartan medoxomil,Amlodipine (Amlodipine Besilate); Olmesartan Medoxomil,1088,True,https://greenbook.nafdac.gov.ng/ingredient/products/1088
Olopatadine,olopatadine,Olopatadine (Olopatadine Hydrochloride),777,False,https://greenbook.nafdac.gov.ng/ingredient/products/777
Omega 3,omega 3,Omega 3 (DHA),2218,False,https://greenbook.nafdac.gov.ng/ingredient/products/2218
Omega 3 (EPA,omega 3 (epa,Omega 3 (EPA/DHA),2219,True,https://greenbook.nafdac.gov.ng/ingredient/products/2219
Omega 3 fatty acid,omega 3 fatty acid,Omega 3 fatty acid; Inositol; Phosphatidylcholine; Vitamins,2021,True,https://greenbook.nafdac.gov.ng/ingredient/products/2021
Omega 3 fish oil,omega 3 fish oil,Omega 3 fish oil; Biotin; Choline Bitartrate; Vitamin B1; Vitamin B2; Vitamin B3; Vitamin B6; Vitamin B12; Vitamin A; Vitamin D3; Vitamin E; Vitamin C; Folic Acid; Iron; Zinc; Calcium; Iodine; Arginine; Lysine; Inositol,1711,True,https://greenbook.nafdac.gov.ng/ingredient/products/1711
Omega-3,omega-3,Omega-3 (DHA); Phosphatidylcholine; Inositol,1911,True,https://greenbook.nafdac.gov.ng/ingredient/products/1911
Omega-3 fatty acids,omega-3 fatty acids,Vit C; Niacin; Vit E; Pantothenic acid; Vit B6; Vit B2; Vit B1; Folic acid; Vit B12; Biotin; Iodine; Omega-3 fatty acids; Docosahexaenoic acid (DHA); Eicosapentaenoic acid (EPA),1442,True,https://greenbook.nafdac.gov.ng/ingredient/products/1442
Omega-3 Fish Oil,omega-3 fish oil,Glucosamine Sulfate; Chondroitin Sulfate; Omega-3 Fish Oil,1577,True,https://greenbook.nafdac.gov.ng/ingredient/products/1577
Omeprazole,omeprazole,Omeprazole,176,False,https://greenbook.nafdac.gov.ng/ingredient/products/176
Ondansetron,ondansetron,Ondansetron,215,False,https://greenbook.nafdac.gov.ng/ingredient/products/215
oral,oral,"Rotavirus vaccine (live, oral, monovalent)",938,True,https://greenbook.nafdac.gov.ng/ingredient/products/938
